"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"4898"," # who attend remedial and catch-up classes","Tafileh",1578172149,4054,1015223850,"Liwa Qasabat at Tafilah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,183,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-06",1064,"Remedial  classes","Individual","2014-06","South","Qasabat At Tafilah","At Tafilah",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1706","TAFILAH","3","South","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4899"," # who attend remedial and catch-up classes","Amman",610214782,4054,495812323,"Liwa Al Quaysmh",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,130,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-07",1064,"Remedial  classes","Individual","2014-07","Central","Al Quaysmh",,,,"This Entry I s For Al Quwaismeh And Azuhour","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/07/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4900"," # who attend remedial and catch-up classes","Irbid",536347665,4054,925470456,"Liwa al Aghwar ash Shamaliyah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,122,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-11",1064,"Remedial  classes","Individual","2014-11","North","Al Aghwar Al Shamalyah","Al Aghwar Al Shamalyah",,,"NORTH SHOUNEH
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4901"," # who attend remedial and catch-up classes","Karak",464909691,4054,1807848371,"Liwa al Mazar al Janubi",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,150,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-08",1064,"Remedial  classes","Individual","2014-08","South","Al Mazar Al janoubi","Al Mazar",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/08/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4902"," # who attend remedial and catch-up classes","Ma'an",321097325,4054,293240591,"Liwa Qasabat Maan",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,57,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-06",1064,"Remedial  classes","Individual","2014-06","South","Qasabat Ma'an","Ma'an",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1709","MAAN","3","South","","Girls","","","Girls","   Urban areas - ","01/06/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4903"," # who attend remedial and catch-up classes","Ma'an",321097325,4054,293240591,"Liwa Qasabat Maan",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,24,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-04",1064,"Remedial  classes","Individual","2014-04","South","Qasabat Ma'an","Ma'an",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1709","MAAN","3","South","","Girls","","","Girls","   Urban areas - ","01/04/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4904"," # who attend remedial and catch-up classes","Jarash",840922,4054,698809661,"Jarash City",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,170,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-07",1064,"Remedial  classes","Individual","2014-07","North","Qasabat Jarash","Jarash",,,"We work at two different distracts in Jarsh  ","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/07/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4905"," # who attend remedial and catch-up classes","Karak",692092143,4054,1561204064,"Liwa al Aghwar al Janubiyah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,315,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-04",1064,"Remedial  classes","Individual","2014-04","South","Aghwar Janoobiyah","Ghawr Al Safi",,,"This Entry Is For Ghour Safi And Ghour Mazraa , As Ghour Al Mazraa Dose Not Have  A Host Community Within It.","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/04/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4906"," # who attend remedial and catch-up classes","Jarash",840922,4054,698809661,"Jarash City",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,17,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-12",1064,"Remedial  classes","Individual","2014-12","North","Qasabat Jarash","Jarash",,,"We work at two different distracts in Jarsh  ","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/12/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4907"," # who attend remedial and catch-up classes","Irbid",145766234,4054,1693518418,"Liwa ar Ramtha",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,60,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-06",1064,"Remedial  classes","Individual","2014-06","North","Ar Ramtha","Ar Ramtha",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4908"," # who attend remedial and catch-up classes","Ajlun",1404041503,4054,1826722391,"Liwa Qasabat Ajlun",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,104,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-11",1064,"Remedial  classes","Individual","2014-11","North","Qasabat  Ajloun","Ajloun",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1701","AJLOUN","1","North","","Girls","","","Girls","   Urban areas - ","01/11/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4909"," # who attend remedial and catch-up classes","Amman",750682329,4054,1633208053,"Liwa Marka",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,172,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-11",1064,"Remedial  classes","Individual","2014-11","Central","Marka","Marka",,,"This Entry Is For Al Mahatta And Al Aboura","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4910"," # who attend remedial and catch-up classes","Al Balqa",959727949,4054,1280125109,"Liwa Dayr Alla",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23543,103,"Syrian Boys in Urban- # who attend remedial and catch-up classes","2014-04",1064,"Remedial  classes","Individual","2014-04","Central","Deir Alla","Deir Alla",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1702","BALQA","2","Center","","","","Boys","Boys","   Urban areas - ","01/04/2014","Camp"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4911"," # who attend remedial and catch-up classes","Al Balqa",959727949,4054,1280125109,"Liwa Dayr Alla",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23543,30,"Syrian Boys in Urban- # who attend remedial and catch-up classes","2014-08",1064,"Remedial  classes","Individual","2014-08","Central","Deir Alla","Deir Alla",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1702","BALQA","2","Center","","","","Boys","Boys","   Urban areas - ","01/08/2014","Camp"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4912"," # who attend remedial and catch-up classes","Karak",692092143,4054,1561204064,"Liwa al Aghwar al Janubiyah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,67,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-07",1064,"Remedial  classes","Individual","2014-07","South","Aghwar Janoobiyah","Ghawr Al Safi",,,"This Entry Is For Ghour Safi And Ghour Mazraa , As Ghour Al Mazraa Dose Not Have  A Host Community Within It.","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/07/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4913"," # who attend remedial and catch-up classes","Irbid",1103006996,4054,1010756749,"Liwa al Kurah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,162,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-04",1064,"Remedial  classes","Individual","2014-04","North","Al Koura","Al Koura",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/04/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4914"," # who attend remedial and catch-up classes","Ma'an",321097325,4054,293240591,"Liwa Qasabat Maan",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,130,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-10",1064,"Remedial  classes","Individual","2014-10","South","Qasabat Ma'an","Ma'an",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1709","MAAN","3","South","","Girls","","","Girls","   Urban areas - ","01/10/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4915"," # who attend remedial and catch-up classes","Al Balqa",640254462,4054,216998920,"Liwa Qasabat As Salt",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,104,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-04",1064,"Remedial  classes","Individual","2014-04","Central","Qasabat As Salt","As Salt",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1702","BALQA","2","Center","","Girls","","","Girls","   Urban areas - ","01/04/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"4916"," # who attend remedial and catch-up classes","Jarash",840922,4054,698809661,"Jarash City",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,145,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-08",1064,"Remedial  classes","Individual","2014-08","North","Qasabat Jarash","Jarash",,,"We work at two different distracts in Jarsh  ","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/08/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
