"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"13743","receiving SuperCereal Plus","Ajlun",1445346018,4070,652847580,"Ajlun Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,2,"Syrian Girls in Urban receiving SuperCereal Plus","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Direct appeal","WFP","Yes","Camp"," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1701","AJLOUN","1","North","","Girls","","","Girls","Camp  Urban areas - ","01/08/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13744","receiving SuperCereal Plus","Irbid",329522521,4070,1693518418,"Liwa ar Ramtha",262,"MEDAIR","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,15,"Syrian Women in Urban receiving SuperCereal Plus","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","WFP","Yes"," "," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1707","IRBID","1","North","Men","","Women","","Women","   Urban areas - ","01/04/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13745","receiving SuperCereal Plus","Irbid",1142326568,4070,288028217,"Irbid Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,14,"Syrian Women in Urban receiving SuperCereal Plus","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair. ","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1707","IRBID","1","North","Men","","Women","","Women","  OtherUrban areas - ","01/03/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13746","receiving SuperCereal Plus","Zarqa",2010559256,4070,1413109440,"Zarqa Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,2,"Syrian Women in Urban receiving SuperCereal Plus","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","  OtherUrban areas - ","01/05/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13747","receiving SuperCereal Plus","Zarqa",2010559256,4070,1413109440,"Zarqa Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,2,"Syrian Girls in Urban receiving SuperCereal Plus","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","  OtherUrban areas - ","01/08/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13748","receiving SuperCereal Plus","Zarqa",2010559256,4070,1413109440,"Zarqa Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,2,"Syrian Girls in Urban receiving SuperCereal Plus","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","  OtherUrban areas - ","01/02/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13749","receiving SuperCereal Plus","Ajlun",1445346018,4070,652847580,"Ajlun Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,1,"Syrian Women in Urban receiving SuperCereal Plus","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Direct appeal","WFP","Yes","Camp"," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1701","AJLOUN","1","North","Men","","Women","","Women","Camp  Urban areas - ","01/08/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13750","receiving SuperCereal Plus","Irbid",1462423157,4070,1693518418,"Liwa ar Ramtha",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,2,"Syrian Girls in Urban receiving SuperCereal Plus","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North","Ar Ramtha","Ar Ramtha",,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1707","IRBID","1","North","","Girls","","","Girls","  OtherUrban areas - ","01/05/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13751","receiving SuperCereal Plus","Zarqa",2010559256,4070,1413109440,"Zarqa Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,2,"Syrian Girls in Urban receiving SuperCereal Plus","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","  OtherUrban areas - ","01/01/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13752","receiving SuperCereal Plus","Irbid",1142326568,4070,288028217,"Irbid Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23664,5,"Syrian Boys in Urban receiving SuperCereal Plus","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair. ","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1707","IRBID","1","North","","","","Boys","Boys","  OtherUrban areas - ","01/06/2014","Camp","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13753","receiving SuperCereal Plus","Irbid",1142326568,4070,288028217,"Irbid Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23664,1,"Syrian Boys in Urban receiving SuperCereal Plus","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair. ","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1707","IRBID","1","North","","","","Boys","Boys","  OtherUrban areas - ","01/02/2014","Camp","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13754","receiving SuperCereal Plus","Jarash",31918425,4070,1003027504,"Jarash Governorate",262,"MEDAIR","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,2,"Syrian Women in Urban receiving SuperCereal Plus","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"","Direct appeal","WFP","Yes"," "," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1708","JARASH","1","North","Men","","Women","","Women","   Urban areas - ","01/10/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13755","receiving SuperCereal Plus","Karak",1664434242,4070,98986952,"Karak Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23664,1,"Syrian Boys in Urban receiving SuperCereal Plus","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South",,,,,"","Direct appeal","WFP","Yes","Camp"," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1704","KARAK","3","South","","","","Boys","Boys","Camp OtherUrban areas - ","01/06/2014","Camp","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13756","receiving SuperCereal Plus","Zarqa",2010559256,4070,1413109440,"Zarqa Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,4,"Syrian Girls in Urban receiving SuperCereal Plus","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","  OtherUrban areas - ","01/05/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13757","receiving SuperCereal Plus","Mafraq",363879843,4070,1048500186,"Mafraq Governorate",262,"MEDAIR","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,20,"Syrian Women in Urban receiving SuperCereal Plus","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"","Direct appeal","WFP","Yes"," "," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1711","MAFRAQ","1","North","Men","","Women","","Women","   Urban areas - ","01/04/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13758","receiving SuperCereal Plus","Aqaba",223055126,4070,209828562,"Aqaba Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,1,"Syrian Women in Urban receiving SuperCereal Plus","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South",,,,,"Includes Ma'an & Aqaba","Direct appeal","WFP","Yes","Camp"," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1703","AL AQABAH","3","South","Men","","Women","","Women","Camp  Urban areas - ","01/08/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13759","receiving SuperCereal Plus","Mafraq",939271916,4070,1048500186,"Mafraq Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,2,"Syrian Women in Urban receiving SuperCereal Plus","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1711","MAFRAQ","1","North","Men","","Women","","Women","  OtherUrban areas - ","01/01/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13760","receiving SuperCereal Plus","Jarash",1045661692,4070,1003027504,"Jarash Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,2,"Syrian Girls in Urban receiving SuperCereal Plus","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Direct appeal","WFP","Yes","Camp"," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1708","JARASH","1","North","","Girls","","","Girls","Camp  Urban areas - ","01/08/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13761","receiving SuperCereal Plus","Zarqa",2010559256,4070,1413109440,"Zarqa Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,5,"Syrian Women in Urban receiving SuperCereal Plus","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","  OtherUrban areas - ","01/02/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13762","receiving SuperCereal Plus","Jarash",1045661692,4070,1003027504,"Jarash Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,6,"Syrian Women in Urban receiving SuperCereal Plus","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Direct appeal","WFP","Yes","Camp"," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1708","JARASH","1","North","Men","","Women","","Women","Camp  Urban areas - ","01/08/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13763","receiving SuperCereal Plus","Amman",2067787403,4070,335621882,"Amman Governorate",262,"MEDAIR","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23664,1,"Syrian Boys in Urban receiving SuperCereal Plus","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"","Direct appeal","WFP","Yes"," "," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1705","AMMAN","2","Center","","","","Boys","Boys","   Urban areas - ","01/12/2014","Camp","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13764","receiving SuperCereal Plus","Mafraq",363879843,4070,1048500186,"Mafraq Governorate",262,"MEDAIR","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23663,1,"Syrian Girls in Urban receiving SuperCereal Plus","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"","Direct appeal","WFP","Yes"," "," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1711","MAFRAQ","1","North","","Girls","","","Girls","   Urban areas - ","01/12/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13765","receiving SuperCereal Plus","Irbid",1376508299,4070,288028217,"Irbid Governorate",262,"MEDAIR","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,18,"Syrian Women in Urban receiving SuperCereal Plus","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"","Direct appeal","WFP","Yes"," "," "," ","Urban areas","3. Improve Nutritional Status","FOOD","1707","IRBID","1","North","Men","","Women","","Women","   Urban areas - ","01/04/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13766","receiving SuperCereal Plus","Amman",1749491803,4070,335621882,"Amman Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23665,25,"Syrian Women in Urban receiving SuperCereal Plus","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1705","AMMAN","2","Center","Men","","Women","","Women","  OtherUrban areas - ","01/03/2014","Urban","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
"13767","receiving SuperCereal Plus","Amman",1749491803,4070,335621882,"Amman Governorate",365,"WFP","1. Specialized Nutritious Foods (Targeted)","FOOD-3. Improve Nutritional Status",23664,12,"Syrian Boys in Urban receiving SuperCereal Plus","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"SuperCereal Plus to CU5 and PLW with MAM. Implemented by Medair.","Direct appeal","WFP","Yes"," "," ","Other","Urban areas","3. Improve Nutritional Status","FOOD","1705","AMMAN","2","Center","","","","Boys","Boys","  OtherUrban areas - ","01/03/2014","Camp","receiving SuperCereal Plus",95,"# receiving SuperCereal Plus"
