"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"107978","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"107979","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",1067,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"107980","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"107981","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"107982","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"107983","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"107984","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"107985","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"107986","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"107987","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"107988","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"107989","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"107990","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"107991","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"107992","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"107993","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"107994","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"107995","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"107996","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"107997","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"107998","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"107999","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"108000","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"108001","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"108002","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"108003","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"108004","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"108037","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Girls","Urban"
"108038","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",235,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Girls","Urban"
"108039","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",407,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Boys","Urban"
"108040","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",94,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Girls","Urban"
"108041","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",94,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Girls","Urban"
"108042","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Boys","Urban"
"108043","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",390,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Boys","Urban"
"108044","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",407,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Boys","Urban"
"108045","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",390,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Boys","Urban"
"108046","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",407,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Boys","Urban"
"108047","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Boys","Urban"
"108048","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",94,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Girls","Urban"
"108049","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Girls","Urban"
"108050","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",235,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","IRBID","Girls","Urban"
"108051","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Girls","Urban"
"108052","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Boys","Urban"
"108053","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Girls","Urban"
"108054","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",7,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Girls","Urban"
"108055","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Girls","Urban"
"108056","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Boys","Urban"
"108057","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Boys","Urban"
"108058","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Boys","Urban"
"108059","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Boys","Urban"
"108060","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Boys","Urban"
"108061","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",7,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Girls","Urban"
"108062","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Girls","Urban"
"108063","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Girls","Urban"
"108064","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","Central","WASH","ZARQA","Boys","Urban"
"108065","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",498,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","MAFRAQ","Girls","Urban"
"108066","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",243,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","MAFRAQ","Boys","Urban"
"108067","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","MAFRAQ","Girls","Urban"
"108068","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","MAFRAQ","Boys","Urban"
"108069","# of SYRIAN_BOYS_IN_URBAN with access to safe drinking water based on minimum standards","# of boys",243,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","MAFRAQ","Boys","Urban"
"108070","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","MAFRAQ","Girls","Urban"
"108071","# of SYRIAN_GIRLS_IN_URBAN with access to safe drinking water based on minimum standards","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.4.1]Schools etc access Water","North","WASH","MAFRAQ","Girls","Urban"
