"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"12357","Irbid",968562539,4129,1693518418,"Liwa ar Ramtha",727,"IRD","3. Access to safe water in host communities","WASH-1. Water Access",24126,21875,"Syrian Boys in Urban - # having improved access to safe water","2014-01",1064,"RRP6 Impact Indicators","Individual","2014-01","North","Ar Ramtha","Ar Ramtha",,,"(moved from WASH 2.5) Jan. 2014 - Rehabilitation of Ramtha Transmission Line completed. Estimated total beneficiaries is 175,000 people. Breakdown of beneficiaries by gender/age/nationality not accessible this month; thus, the total figure was distributed evenly among beneficiary groups.

*note: this data was improperly placed under WASH output 2.5 when first reported at the end of January and has now been transferred here","Indirect appeal","UNHCR","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/01/2014","","","Boys","","Boys"," Informal Tented SettlementOtherUrban areas - "
"12360","Irbid",968562539,4129,1693518418,"Liwa ar Ramtha",727,"IRD","3. Access to safe water in host communities","WASH-1. Water Access",24131,21875,"Women - Other affected Population - # having improved access to safe water","2014-01",1064,"RRP6 Impact Indicators","Individual","2014-01","North","Ar Ramtha","Ar Ramtha",,,"(moved from WASH 2.5) Jan. 2014 - Rehabilitation of Ramtha Transmission Line completed. Estimated total beneficiaries is 175,000 people. Breakdown of beneficiaries by gender/age/nationality not accessible this month; thus, the total figure was distributed evenly among beneficiary groups.

*note: this data was improperly placed under WASH output 2.5 when first reported at the end of January and has now been transferred here","Indirect appeal","UNHCR","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/01/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"12407","Irbid",1057439693,4133,1778994132,"King Abdullah Park Refugee Center",255,"ACTED","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",24155,216,"Syrian Boys in Camp having access to gender appropriate sanitation facilities in the schools","2014-04",1064,"RRP6 Impact Indicators","Individual","2014-04","North",,,,,"Garbage Collection. ACTED oversees solid waste management in KAP. 

Beneficiaries in KAP:
264 men
286 women
216 boys
234 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1707","IRBID","1","North","01/04/2014","","","Boys","","Boys","Camp    - "
"12411","Irbid",1053450935,4135,1998321274,"Liwa Bani Ubayid",941,"RI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24159,25,"Syrian Boys benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-07",1064,"RRP6 Impact Indicators","Individual","2014-07","North","Bani Obayd","Bani Obayd",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1707","IRBID","1","North","01/07/2014","Men","","Boys","","BoysMen","   Urban areas - "
"12419","Irbid",1706482675,4129,288028217,"Irbid Governorate",727,"IRD","3. Access to safe water in host communities","WASH-1. Water Access",24132,4375,"Men - Other affected Population - # having improved access to safe water","2014-01",1064,"RRP6 Impact Indicators","Individual","2014-01","North",,,,,"IRD's OSIR (Outreach for Services for Syrian and Iraqi Refguees) project rehabilitated the Hakama well #10 in the Irbid Governorate. The total estimated number of beneficiaries is 35,000. IRD does not have a breakdown of beneficiaries by age, gender, and nationality; thus, the total figure was divided evenly among all beneficiary groups so that the total number would be represented in the data.","Indirect appeal","UNHCR","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/01/2014","Men","","","","Men"," Informal Tented SettlementOtherUrban areas - "
"12443","Irbid",968562539,4129,1693518418,"Liwa ar Ramtha",727,"IRD","3. Access to safe water in host communities","WASH-1. Water Access",24125,21875,"Syrian Girls in Urban - # having improved access to safe water","2014-01",1064,"RRP6 Impact Indicators","Individual","2014-01","North","Ar Ramtha","Ar Ramtha",,,"(moved from WASH 2.5) Jan. 2014 - Rehabilitation of Ramtha Transmission Line completed. Estimated total beneficiaries is 175,000 people. Breakdown of beneficiaries by gender/age/nationality not accessible this month; thus, the total figure was distributed evenly among beneficiary groups.

*note: this data was improperly placed under WASH output 2.5 when first reported at the end of January and has now been transferred here","Indirect appeal","UNHCR","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/01/2014","","","","Girls","Girls"," Informal Tented SettlementOtherUrban areas - "
"12482","Irbid",968562539,4129,1693518418,"Liwa ar Ramtha",727,"IRD","3. Access to safe water in host communities","WASH-1. Water Access",24132,21875,"Men - Other affected Population - # having improved access to safe water","2014-01",1064,"RRP6 Impact Indicators","Individual","2014-01","North","Ar Ramtha","Ar Ramtha",,,"(moved from WASH 2.5) Jan. 2014 - Rehabilitation of Ramtha Transmission Line completed. Estimated total beneficiaries is 175,000 people. Breakdown of beneficiaries by gender/age/nationality not accessible this month; thus, the total figure was distributed evenly among beneficiary groups.

*note: this data was improperly placed under WASH output 2.5 when first reported at the end of January and has now been transferred here","Indirect appeal","UNHCR","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/01/2014","Men","","","","Men"," Informal Tented SettlementOtherUrban areas - "
"12495","Irbid",1742416460,4129,1010756749,"Liwa al Kurah",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24125,47,"Syrian Girls in Urban - # having improved access to safe water","2014-06",1064,"RRP6 Impact Indicators","Individual","2014-06","North","Al Koura","Al Koura",,,"JEN's hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/06/2014","","","","Girls","Girls","   Urban areas - "
"12524","Irbid",968562539,4129,1693518418,"Liwa ar Ramtha",727,"IRD","3. Access to safe water in host communities","WASH-1. Water Access",24128,21875,"Syrian Men in Urban - # having improved access to safe water","2014-01",1064,"RRP6 Impact Indicators","Individual","2014-01","North","Ar Ramtha","Ar Ramtha",,,"(moved from WASH 2.5) Jan. 2014 - Rehabilitation of Ramtha Transmission Line completed. Estimated total beneficiaries is 175,000 people. Breakdown of beneficiaries by gender/age/nationality not accessible this month; thus, the total figure was distributed evenly among beneficiary groups.

*note: this data was improperly placed under WASH output 2.5 when first reported at the end of January and has now been transferred here","Indirect appeal","UNHCR","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/01/2014","Men","","","","Men"," Informal Tented SettlementOtherUrban areas - "
"12528","Irbid",1057439693,4133,1778994132,"King Abdullah Park Refugee Center",255,"ACTED","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",24154,234,"Syrian Girls in Camp having access to gender appropriate sanitation facilities in the schools","2014-04",1064,"RRP6 Impact Indicators","Individual","2014-04","North",,,,,"Garbage Collection. ACTED oversees solid waste management in KAP. 

Beneficiaries in KAP:
264 men
286 women
216 boys
234 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1707","IRBID","1","North","01/04/2014","","","","Girls","Girls","Camp    - "
"12535","Irbid",1057439693,4133,1778994132,"King Abdullah Park Refugee Center",255,"ACTED","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",24154,234,"Syrian Girls in Camp having access to gender appropriate sanitation facilities in the schools","2014-02",1064,"RRP6 Impact Indicators","Individual","2014-02","North",,,,,"Garbage Collection. ACTED oversees solid waste management in KAP. 

Beneficiaries in KAP:
264 men
286 women
216 boys
234 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1707","IRBID","1","North","01/02/2014","","","","Girls","Girls","Camp    - "
"12536","Irbid",1057439693,4133,1778994132,"King Abdullah Park Refugee Center",255,"ACTED","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",24155,216,"Syrian Boys in Camp having access to gender appropriate sanitation facilities in the schools","2014-05",1064,"RRP6 Impact Indicators","Individual","2014-05","North",,,,,"Garbage Collection. ACTED oversees solid waste management in KAP. 

Beneficiaries in KAP:
264 men
286 women
216 boys
234 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1707","IRBID","1","North","01/05/2014","","","Boys","","Boys","Camp    - "
"12538","Irbid",2051177889,4129,1998321274,"Liwa Bani Ubayid",76,"ACF","3. Access to safe water in host communities","WASH-1. Water Access",24128,26,"Syrian Men in Urban - # having improved access to safe water","2014-09",1064,"RRP6 Impact Indicators","Individual","2014-09","North","Bani Obayd","Bani Obayd",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/09/2014","Men","","","","Men","   Urban areas - "
"12539","Irbid",2051177889,4129,1998321274,"Liwa Bani Ubayid",76,"ACF","3. Access to safe water in host communities","WASH-1. Water Access",24125,77,"Syrian Girls in Urban - # having improved access to safe water","2014-05",1064,"RRP6 Impact Indicators","Individual","2014-05","North","Bani Obayd","Bani Obayd",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/05/2014","","","","Girls","Girls","   Urban areas - "
"12583","Irbid",2051177889,4129,1998321274,"Liwa Bani Ubayid",76,"ACF","3. Access to safe water in host communities","WASH-1. Water Access",24125,15,"Syrian Girls in Urban - # having improved access to safe water","2014-08",1064,"RRP6 Impact Indicators","Individual","2014-08","North","Bani Obayd","Bani Obayd",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/08/2014","","","","Girls","Girls","   Urban areas - "
"12584","Irbid",2051177889,4129,1998321274,"Liwa Bani Ubayid",76,"ACF","3. Access to safe water in host communities","WASH-1. Water Access",24125,45,"Syrian Girls in Urban - # having improved access to safe water","2014-09",1064,"RRP6 Impact Indicators","Individual","2014-09","North","Bani Obayd","Bani Obayd",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/09/2014","","","","Girls","Girls","   Urban areas - "
"12613","Irbid",897621145,4129,1693518418,"Liwa ar Ramtha",727,"IRD","3. Access to safe water in host communities","WASH-1. Water Access",24127,3750,"Syrian Women in Urban - # having improved access to safe water","2014-02",1064,"RRP6 Impact Indicators","Individual","2014-02","North","Ar Ramtha","Ar Ramtha",,,"Feb. 2014 - Rehabilitation works for Jaber Well No. 6 completed. Total number of beneficiaries and breakdown by gender/age/nationality is approximate.","Indirect appeal","UNHCR","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/02/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"12615","Irbid",1057439693,4133,1778994132,"King Abdullah Park Refugee Center",255,"ACTED","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",24154,234,"Syrian Girls in Camp having access to gender appropriate sanitation facilities in the schools","2014-01",1064,"RRP6 Impact Indicators","Individual","2014-01","North",,,,,"Garbage Collection. ACTED oversees solid waste management in KAP. 

Beneficiaries in KAP:
264 men
286 women
216 boys
234 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1707","IRBID","1","North","01/01/2014","","","","Girls","Girls","Camp    - "
"12625","Irbid",2051177889,4129,1998321274,"Liwa Bani Ubayid",76,"ACF","3. Access to safe water in host communities","WASH-1. Water Access",24125,10,"Syrian Girls in Urban - # having improved access to safe water","2014-04",1064,"RRP6 Impact Indicators","Individual","2014-04","North","Bani Obayd","Bani Obayd",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1707","IRBID","1","North","01/04/2014","","","","Girls","Girls","   Urban areas - "
