"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"334","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,2,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/10/2014","Men","","","","Men","   Urban areas - "
"335","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,2,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/12/2014","Men","Women","","","WomenMen","   Urban areas - "
"336","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,2,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/12/2014","Men","","","","Men","   Urban areas - "
"337","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,1,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/08/2014","Men","Women","","","WomenMen","   Urban areas - "
"338","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,1,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/07/2014","Men","","","","Men","   Urban areas - "
"339","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,2,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/10/2014","Men","Women","","","WomenMen","   Urban areas - "
"342","Ajlun",1960701067,4050,1826722391,"Liwa Qasabat Ajlun",255,"ACTED","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23480,50,"Girls - Other affected Population","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Qasabat  Ajloun","Ajloun",,,"Emergency one-off cash assistance of an average value of 130JOD most-vulnerable Syrian refugee and Jordanian households.

Cash assistance, vulnerability criteria, standards, and coverage has been coordinated with other members of the Cash Working Group. Amount given will be dependent on individual families' assessed need, for one-off emergency assistance for specific expenditure, staggered between a minimum and maximum amount.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/02/2014","","","","Girls","Girls","   Urban areas - "
"346","Ajlun",973136664,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,1,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","North",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/08/2014","Men","","","","Men","   Urban areas - "
"347","Ajlun",973136664,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,1,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","North",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/05/2014","Men","","","","Men","   Urban areas - "
"348","Ajlun",973136664,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,1,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","North",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/05/2014","","","","Girls","Girls","   Urban areas - "
"349","Ajlun",973136664,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,1,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","North",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/09/2014","","","Boys","","Boys","   Urban areas - "
"350","Ajlun",566233446,4051,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23505,2,"Boys - Other affected Population - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","North","Kufranja",,,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.
","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/10/2014","","","Boys","","Boys","   Urban areas - "
"351","Ajlun",670847444,4052,652847580,"Ajlun Governorate",1531,"IFRC/SRC ","3. Provision of seasonal assistance","CASH-1. Need Coverage",23525,124,"Syrian Men in Urban - # of individuals assisted-  full winterization cash","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"target: 115 families/575individuals
duration: 3 months (jan-march)
level of assistance: 70JOD","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/03/2014","Men","","","","Men","   Urban areas - "
"352","Ajlun",670847444,4052,652847580,"Ajlun Governorate",1531,"IFRC/SRC ","3. Provision of seasonal assistance","CASH-1. Need Coverage",23521,154,"Syrian Boys in Urban - # of individuals assisted-  full winterization cash","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North",,,,,"target: 115 families/575individuals
duration: 3 months (jan-march)
level of assistance: 70JOD","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/01/2014","","","Boys","","Boys","   Urban areas - "
"353","Ajlun",670847444,4052,652847580,"Ajlun Governorate",1531,"IFRC/SRC ","3. Provision of seasonal assistance","CASH-1. Need Coverage",23519,146,"Syrian Girls in Urban - # of individuals assisted-  full winterization cash","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North",,,,,"target: 115 families/575individuals
duration: 3 months (jan-march)
level of assistance: 70JOD","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/01/2014","","","","Girls","Girls","   Urban areas - "
"354","Ajlun",670847444,4052,652847580,"Ajlun Governorate",1531,"IFRC/SRC ","3. Provision of seasonal assistance","CASH-1. Need Coverage",23521,154,"Syrian Boys in Urban - # of individuals assisted-  full winterization cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"target: 115 families/575individuals
duration: 3 months (jan-march)
level of assistance: 70JOD","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/02/2014","","","Boys","","Boys","   Urban areas - "
"355","Ajlun",566233446,4051,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23509,2,"Men - Other affected Population - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Kufranja",,,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.
","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/12/2014","Men","","","","Men","   Urban areas - "
"356","Ajlun",566233446,4051,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23505,6,"Boys - Other affected Population - # of individuals assisted - Unconditional","2014-11",1064,"Unconditional Cash Assistance","Individual","2014-11","North","Kufranja",,,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.
","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/11/2014","","","Boys","","Boys","   Urban areas - "
"357","Ajlun",670847444,4052,652847580,"Ajlun Governorate",1531,"IFRC/SRC ","3. Provision of seasonal assistance","CASH-1. Need Coverage",23519,146,"Syrian Girls in Urban - # of individuals assisted-  full winterization cash","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"target: 115 families/575individuals
duration: 3 months (jan-march)
level of assistance: 70JOD","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/03/2014","","","","Girls","Girls","   Urban areas - "
"358","Ajlun",670847444,4052,652847580,"Ajlun Governorate",1531,"IFRC/SRC ","3. Provision of seasonal assistance","CASH-1. Need Coverage",23525,124,"Syrian Men in Urban - # of individuals assisted-  full winterization cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"target: 115 families/575individuals
duration: 3 months (jan-march)
level of assistance: 70JOD","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/02/2014","Men","","","","Men","   Urban areas - "
"359","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,1,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/08/2014","","","Boys","","Boys","   Urban areas - "
"360","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,1,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/08/2014","","","","Girls","Girls","   Urban areas - "
"361","Ajlun",1521285325,4051,652847580,"Ajlun Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,1,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","North",,,,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/07/2014","","","","Girls","Girls","   Urban areas - "
"363","Ajlun",566233446,4051,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23503,1,"Girls - Other affected Population - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","North","Kufranja",,,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.
","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/10/2014","","","","Girls","Girls","   Urban areas - "
"364","Ajlun",566233446,4051,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23507,2,"Women - Other affected Population - # of individuals assisted - Unconditional","2014-11",1064,"Unconditional Cash Assistance","Individual","2014-11","North","Kufranja",,,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.
","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/11/2014","Men","Women","","","WomenMen","   Urban areas - "
"380","Ajlun",671252631,4051,652847580,"Ajlun Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,23828,"Unconditional -Total Amount distributed this month in USD","2014-05",1064,"Unconditional Cash Assistance","JOD","2014-05","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/05/2014","","","","","","   Urban areas - "
"384","Ajlun",671252631,4051,652847580,"Ajlun Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,111,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-01",1064,"Unconditional Cash Assistance","Individual","2014-01","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1701","AJLOUN","1","North","01/01/2014","Men","Women","","","WomenMen","   Urban areas - "
